,timestamp,idx,product_idx,customer_idx,review_score,type,value
435,2017-11-24 12:27:39,order-322,71,56,0,buy,99.0
436,2017-11-24 12:27:40,order-323,72,56,0,buy,235.0
437,2017-11-24 13:01:10,order-324,241,51,0,buy,118.0
438,2017-11-24 13:01:11,order-325,242,51,0,buy,118.0
439,2017-11-25 12:14:43,order-326,33,85,0,buy,99.9
440,2017-11-25 12:14:44,order-327,34,85,0,buy,99.9
441,2017-11-25 12:14:45,order-328,161,85,0,buy,59.55
442,2017-11-25 12:14:46,order-329,162,85,0,buy,59.33
443,2017-11-25 12:14:47,order-330,34,85,0,buy,99.9
444,2017-11-25 12:14:48,order-331,33,85,0,buy,99.9
445,2017-11-25 12:14:49,order-332,37,85,0,buy,116.9
446,2017-11-25 18:35:18,order-333,282,22,0,buy,70.97
447,2017-11-26 12:37:33,review-91,240,61,4,rate,1.0
448,2017-11-27 09:08:55,order-334,5,76,0,buy,199.9
449,2017-11-27 10:17:21,review-44,269,51,5,rate,1.0
450,2017-11-27 12:57:36,order-335,163,4,0,buy,90.0
451,2017-11-27 12:57:37,order-336,163,4,0,buy,90.0
452,2017-11-27 12:57:38,order-337,163,4,0,buy,90.0
453,2017-11-27 19:06:13,order-338,114,57,0,buy,25.5
454,2017-11-27 19:06:14,order-339,81,57,0,buy,149.99
455,2017-11-27 19:06:15,order-340,81,57,0,buy,149.99
456,2017-11-27 19:06:16,order-341,114,57,0,buy,25.5
457,2017-11-27 19:06:17,order-342,114,57,0,buy,25.5
458,2017-11-27 19:06:18,order-343,114,57,0,buy,25.5
459,2017-11-27 19:06:19,order-344,114,57,0,buy,25.5
460,2017-11-27 19:06:20,order-345,114,57,0,buy,25.5
461,2017-11-27 21:41:28,review-262,290,22,3,rate,1.0
462,2017-11-28 21:59:17,review-163,263,5,5,rate,1.0
463,2017-11-28 22:24:19,order-346,179,41,0,buy,103.97
464,2017-11-28 22:24:20,order-347,177,41,0,buy,109.97
465,2017-11-28 22:24:21,order-348,177,41,0,buy,109.97
466,2017-11-28 22:24:22,order-349,179,41,0,buy,103.97
467,2017-11-28 22:24:23,order-350,177,41,0,buy,109.97
468,2017-11-28 22:24:24,order-351,177,41,0,buy,109.97
469,2017-11-28 22:24:25,order-352,179,41,0,buy,103.97
470,2017-11-28 22:24:26,order-353,177,41,0,buy,109.97
471,2017-11-28 22:24:27,order-354,179,41,0,buy,103.97
472,2017-11-28 22:24:28,order-355,179,41,0,buy,103.97
473,2017-11-29 00:59:54,review-3,32,90,5,rate,1.0
474,2017-11-29 09:46:50,review-181,159,44,4,rate,1.0
475,2017-12-01 09:30:37,order-356,164,9,0,buy,97.47
476,2017-12-01 14:42:12,review-215,241,51,5,rate,1.0
477,2017-12-01 14:42:13,review-216,242,51,5,rate,1.0
478,2017-12-01 22:37:42,order-357,165,9,0,buy,50.0
479,2017-12-01 22:37:43,order-358,203,9,0,buy,239.9
480,2017-12-01 22:37:44,order-359,166,9,0,buy,97.0
481,2017-12-04 18:52:49,order-360,71,56,0,buy,99.0
482,2017-12-04 18:52:50,order-361,71,56,0,buy,99.0
483,2017-12-04 18:52:51,order-362,71,56,0,buy,99.0
484,2017-12-04 18:52:52,order-363,71,56,0,buy,99.0
485,2017-12-04 21:11:16,order-364,167,51,0,buy,46.0
486,2017-12-05 09:13:28,order-365,170,51,0,buy,46.0
487,2017-12-05 11:27:45,order-366,169,81,0,buy,9.99
488,2017-12-05 11:27:46,order-367,169,81,0,buy,9.99
489,2017-12-05 11:27:47,order-368,169,81,0,buy,9.99
490,2017-12-05 11:27:48,order-369,169,81,0,buy,9.99
491,2017-12-05 11:27:49,order-370,169,81,0,buy,9.99
492,2017-12-05 11:27:50,order-371,169,81,0,buy,9.99
493,2017-12-05 14:06:46,order-372,283,58,0,buy,69.99
494,2017-12-05 14:06:47,order-373,284,58,0,buy,69.99
495,2017-12-05 14:06:48,order-374,285,58,0,buy,69.99
496,2017-12-05 14:06:49,order-375,286,58,0,buy,69.99
497,2017-12-05 14:06:50,order-376,288,58,0,buy,69.99
498,2017-12-05 14:06:51,order-377,275,58,0,buy,69.99
499,2017-12-05 22:34:37,review-93,71,56,5,rate,1.0
500,2017-12-05 22:34:38,review-94,72,56,5,rate,1.0
501,2017-12-06 00:41:57,review-40,179,41,1,rate,1.0
502,2017-12-06 00:41:58,review-41,177,41,1,rate,1.0
503,2017-12-06 09:23:19,review-200,228,52,4,rate,1.0
504,2017-12-06 09:23:20,review-201,229,52,4,rate,1.0
505,2017-12-08 08:35:43,review-322,5,76,5,rate,1.0
506,2017-12-08 11:21:33,review-49,181,67,5,rate,1.0
507,2017-12-08 11:21:34,review-50,183,67,5,rate,1.0
508,2017-12-08 11:21:35,review-51,184,67,5,rate,1.0
509,2017-12-08 11:21:36,review-52,185,67,5,rate,1.0
510,2017-12-12 19:09:06,review-58,114,57,3,rate,1.0
511,2017-12-12 19:09:07,review-59,81,57,3,rate,1.0
512,2017-12-12 22:27:24,order-378,68,58,0,buy,74.9
513,2017-12-12 22:27:25,order-379,68,58,0,buy,74.9
514,2017-12-13 12:02:04,order-380,182,60,0,buy,66.38
515,2017-12-13 12:02:05,order-381,182,60,0,buy,66.38
516,2017-12-13 12:02:06,order-382,182,60,0,buy,66.38
517,2017-12-13 12:02:07,order-383,182,60,0,buy,66.38
518,2017-12-13 14:21:16,order-384,184,8,0,buy,59.9
519,2017-12-13 14:21:17,order-385,184,8,0,buy,59.9
520,2017-12-13 14:21:18,order-386,184,8,0,buy,59.9
521,2017-12-13 14:21:19,order-387,184,8,0,buy,59.9
522,2017-12-13 14:21:20,order-388,184,8,0,buy,59.9
523,2017-12-13 14:21:21,order-389,184,8,0,buy,59.9
524,2017-12-13 14:21:22,order-390,184,8,0,buy,59.9
525,2017-12-13 14:21:23,order-391,184,8,0,buy,59.9
526,2017-12-13 14:21:24,order-392,184,8,0,buy,59.9
527,2017-12-13 14:21:25,order-393,184,8,0,buy,59.9
528,2017-12-13 14:21:26,order-394,184,8,0,buy,59.9
529,2017-12-13 14:21:27,order-395,184,8,0,buy,59.9
530,2017-12-13 14:21:28,order-396,184,8,0,buy,59.9
531,2017-12-13 14:21:29,order-397,184,8,0,buy,59.9
532,2017-12-13 14:30:23,review-318,163,4,5,rate,1.0
533,2017-12-13 22:00:27,review-190,293,78,5,rate,1.0
534,2017-12-15 17:49:35,review-340,276,22,4,rate,1.0
535,2017-12-15 19:55:08,review-235,169,81,2,rate,1.0
536,2017-12-16 20:11:12,review-337,282,22,5,rate,1.0
537,2017-12-18 10:39:38,order-398,248,45,0,buy,41.33
538,2017-12-18 10:39:39,order-399,248,45,0,buy,41.33
539,2017-12-18 10:39:40,order-400,248,45,0,buy,41.33
540,2017-12-18 10:39:41,order-401,248,45,0,buy,41.33
541,2017-12-18 10:39:42,order-402,248,45,0,buy,41.33
542,2017-12-18 17:16:35,review-300,33,85,5,rate,1.0
543,2017-12-18 17:16:36,review-301,34,85,5,rate,1.0
544,2017-12-18 17:16:37,review-302,161,85,5,rate,1.0
545,2017-12-18 17:16:38,review-303,162,85,5,rate,1.0
546,2017-12-18 17:16:41,review-304,37,85,5,rate,1.0
547,2017-12-19 14:14:17,review-336,160,4,5,rate,1.0
548,2017-12-20 09:56:36,order-403,223,51,0,buy,55.0
549,2017-12-20 09:56:37,order-404,227,51,0,buy,69.99
550,2017-12-20 21:35:04,review-254,203,9,3,rate,1.0
551,2017-12-20 21:35:04,review-72,165,9,3,rate,1.0
552,2017-12-20 21:35:05,review-255,166,9,3,rate,1.0
553,2017-12-25 20:54:43,order-405,49,54,0,buy,24.9
554,2017-12-25 21:22:04,order-406,49,54,0,buy,24.9
555,2017-12-25 21:22:05,order-407,49,54,0,buy,24.9
556,2017-12-28 10:16:07,review-267,167,51,5,rate,1.0
557,2017-12-28 10:53:40,review-133,71,56,5,rate,1.0
558,2017-12-28 20:04:31,review-107,164,9,4,rate,1.0
559,2017-12-29 22:58:25,review-139,68,58,1,rate,1.0
560,2017-12-29 23:50:18,review-199,49,54,5,rate,1.0
561,2017-12-29 23:51:21,review-285,49,54,5,rate,1.0
562,2017-12-31 12:08:25,review-341,184,8,1,rate,1.0
563,2018-01-02 10:17:44,review-209,170,51,5,rate,1.0
564,2018-01-04 17:14:18,review-89,223,51,5,rate,1.0
565,2018-01-04 17:14:19,review-90,227,51,5,rate,1.0
566,2018-01-05 11:46:53,review-23,283,58,5,rate,1.0
567,2018-01-05 11:46:54,review-24,284,58,5,rate,1.0
568,2018-01-05 11:46:55,review-25,285,58,5,rate,1.0
569,2018-01-05 11:46:56,review-26,286,58,5,rate,1.0
570,2018-01-05 11:46:57,review-27,288,58,5,rate,1.0
571,2018-01-05 11:46:58,review-28,275,58,5,rate,1.0
572,2018-01-05 19:15:38,order-408,180,91,0,buy,12.49
573,2018-01-05 19:15:39,order-409,180,91,0,buy,12.49
574,2018-01-05 19:15:40,order-410,180,91,0,buy,12.49
575,2018-01-05 19:15:41,order-411,180,91,0,buy,12.49
576,2018-01-05 19:15:42,order-412,180,91,0,buy,12.49
577,2018-01-05 19:15:43,order-413,180,91,0,buy,12.49
578,2018-01-09 03:29:33,review-160,248,45,1,rate,1.0
579,2018-01-10 14:16:11,order-414,79,42,0,buy,109.89
580,2018-01-10 14:16:12,order-415,79,42,0,buy,109.89
581,2018-01-10 14:16:13,order-416,79,42,0,buy,109.89
582,2018-01-10 14:16:14,order-417,79,42,0,buy,109.89
583,2018-01-10 14:16:15,order-418,79,42,0,buy,109.89
584,2018-01-10 14:16:16,order-419,79,42,0,buy,109.89
585,2018-01-10 14:16:17,order-420,79,42,0,buy,109.89
586,2018-01-10 14:16:18,order-421,79,42,0,buy,109.89
587,2018-01-10 14:16:19,order-422,79,42,0,buy,109.89
588,2018-01-10 14:16:20,order-423,79,42,0,buy,109.89
589,2018-01-11 10:03:40,order-424,289,15,0,buy,108.0
590,2018-01-11 10:03:41,order-425,289,15,0,buy,108.0
591,2018-01-11 10:03:42,order-426,289,15,0,buy,108.0
592,2018-01-11 10:03:43,order-427,289,15,0,buy,108.0
593,2018-01-11 10:03:44,order-428,289,15,0,buy,108.0
594,2018-01-11 10:03:45,order-429,289,15,0,buy,108.0
595,2018-01-11 10:03:46,order-430,289,15,0,buy,108.0
596,2018-01-11 10:03:47,order-431,289,15,0,buy,108.0
597,2018-01-11 10:03:48,order-432,289,15,0,buy,108.0
598,2018-01-11 10:03:49,order-433,289,15,0,buy,108.0
599,2018-01-11 10:03:50,order-434,289,15,0,buy,108.0
600,2018-01-11 10:03:51,order-435,289,15,0,buy,108.0
601,2018-01-11 10:56:16,order-436,221,9,0,buy,119.0
602,2018-01-11 11:16:50,order-437,76,36,0,buy,189.0
603,2018-01-11 11:16:51,order-438,76,36,0,buy,189.0
604,2018-01-11 11:16:52,order-439,76,36,0,buy,189.0
605,2018-01-11 11:16:53,order-440,78,36,0,buy,219.9
606,2018-01-11 13:41:39,review-188,182,60,5,rate,1.0
607,2018-01-12 16:19:28,order-441,175,87,0,buy,250.0
608,2018-01-12 16:19:32,order-442,174,87,0,buy,38.4
609,2018-01-12 16:19:33,order-443,174,87,0,buy,38.4
610,2018-01-12 16:19:34,order-444,174,87,0,buy,38.4
611,2018-01-12 16:19:35,order-445,174,87,0,buy,38.4
612,2018-01-12 16:19:36,order-446,174,87,0,buy,38.4
613,2018-01-12 16:19:37,order-447,174,87,0,buy,38.4
614,2018-01-12 20:23:43,order-448,265,98,0,buy,112.0
615,2018-01-16 12:05:28,order-449,66,54,0,buy,99.9
616,2018-01-16 12:05:29,order-450,49,54,0,buy,24.9
617,2018-01-18 00:16:48,review-154,221,9,3,rate,1.0
618,2018-01-18 15:32:48,review-135,180,91,1,rate,1.0
619,2018-01-22 10:36:55,review-175,79,42,1,rate,1.0
620,2018-01-24 00:24:20,review-82,265,98,5,rate,1.0
621,2018-01-24 03:42:04,review-203,66,54,5,rate,1.0
622,2018-01-24 03:42:05,review-204,49,54,5,rate,1.0
623,2018-01-24 15:15:27,order-451,271,76,0,buy,52.0
624,2018-01-24 20:26:58,review-314,175,87,5,rate,1.0
625,2018-01-24 20:26:58,review-68,174,87,5,rate,1.0
626,2018-01-25 10:01:22,review-212,175,87,1,rate,1.0
627,2018-01-25 10:01:22,review-246,174,87,1,rate,1.0
628,2018-01-25 12:47:40,order-452,173,51,0,buy,169.0
629,2018-01-25 21:10:58,order-453,222,20,0,buy,59.9
630,2018-01-26 12:22:15,review-237,289,15,1,rate,1.0
631,2018-01-26 17:40:05,review-95,76,36,1,rate,1.0
632,2018-01-26 17:40:08,review-96,78,36,1,rate,1.0
633,2018-01-27 00:10:11,order-454,251,95,0,buy,79.97
634,2018-01-27 00:10:12,order-455,239,95,0,buy,79.99
635,2018-01-27 00:10:13,order-456,251,95,0,buy,79.97
636,2018-01-27 00:10:14,order-457,239,95,0,buy,79.99
637,2018-01-27 00:10:15,order-458,251,95,0,buy,79.97
638,2018-01-27 00:10:16,order-459,239,95,0,buy,79.99
639,2018-01-27 00:10:17,order-460,239,95,0,buy,79.99
640,2018-01-28 23:36:02,order-461,110,43,0,buy,25.0
641,2018-01-28 23:36:03,order-462,110,43,0,buy,25.0
642,2018-01-28 23:36:04,order-463,110,43,0,buy,25.0
643,2018-01-28 23:36:05,order-464,110,43,0,buy,25.0
644,2018-01-28 23:36:06,order-465,110,43,0,buy,25.0
645,2018-01-30 08:46:13,order-466,36,59,0,buy,62.0
646,2018-01-30 08:46:14,order-467,36,59,0,buy,62.0
647,2018-01-30 08:46:15,order-468,36,59,0,buy,62.0
648,2018-01-30 08:46:16,order-469,69,59,0,buy,48.0
649,2018-01-30 08:46:17,order-470,69,59,0,buy,48.0
650,2018-01-30 08:46:18,order-471,69,59,0,buy,48.0
651,2018-01-30 08:46:19,order-472,69,59,0,buy,48.0
652,2018-01-30 08:46:20,order-473,36,59,0,buy,62.0
653,2018-01-30 09:51:30,order-474,67,86,0,buy,24.9
654,2018-01-30 09:51:31,order-475,67,86,0,buy,24.9
655,2018-01-30 09:51:32,order-476,67,86,0,buy,24.9
656,2018-01-30 09:51:33,order-477,67,86,0,buy,24.9
657,2018-01-30 09:51:34,order-478,65,86,0,buy,41.99
658,2018-01-30 09:51:35,order-479,67,86,0,buy,24.9
659,2018-01-30 09:51:36,order-480,67,86,0,buy,24.9
660,2018-01-30 16:10:06,order-481,61,79,0,buy,320.0
661,2018-01-30 16:10:07,order-482,231,79,0,buy,160.0
662,2018-01-30 16:10:08,order-483,61,79,0,buy,320.0
663,2018-01-30 16:10:09,order-484,62,79,0,buy,52.0
664,2018-01-30 16:10:10,order-485,62,79,0,buy,52.0
665,2018-01-30 16:10:11,order-486,231,79,0,buy,160.0
666,2018-01-30 16:10:12,order-487,62,79,0,buy,52.0
667,2018-02-01 18:32:03,order-488,236,6,0,buy,179.99
668,2018-02-01 18:32:04,order-489,233,6,0,buy,76.99
669,2018-02-01 18:32:05,order-490,236,6,0,buy,179.99
670,2018-02-01 18:32:06,order-491,233,6,0,buy,76.99
671,2018-02-01 18:32:07,order-492,236,6,0,buy,179.99
672,2018-02-01 18:32:08,order-493,236,6,0,buy,179.99
673,2018-02-01 18:32:09,order-494,233,6,0,buy,76.99
674,2018-02-01 18:32:10,order-495,233,6,0,buy,76.99
675,2018-02-01 18:32:11,order-496,233,6,0,buy,76.99
676,2018-02-01 18:32:12,order-497,233,6,0,buy,76.99
677,2018-02-01 18:32:13,order-498,236,6,0,buy,179.99
678,2018-02-02 06:58:42,order-499,127,27,0,buy,20.49
679,2018-02-02 06:58:43,order-500,127,27,0,buy,20.49
680,2018-02-02 06:58:44,order-501,127,27,0,buy,20.49
681,2018-02-02 06:58:45,order-502,127,27,0,buy,20.49
682,2018-02-02 06:58:46,order-503,127,27,0,buy,20.49
683,2018-02-03 13:49:35,order-504,97,26,0,buy,19.0
684,2018-02-03 13:49:36,order-505,97,26,0,buy,19.0
685,2018-02-03 13:49:37,order-506,97,26,0,buy,19.0
686,2018-02-05 10:42:21,review-241,61,79,4,rate,1.0
687,2018-02-05 10:42:22,review-242,231,79,4,rate,1.0
688,2018-02-05 10:42:24,review-243,62,79,4,rate,1.0
689,2018-02-07 10:14:29,review-182,173,51,5,rate,1.0
690,2018-02-08 01:30:30,review-265,222,20,5,rate,1.0
691,2018-02-08 08:34:54,review-240,127,27,1,rate,1.0
692,2018-02-08 18:36:51,review-330,36,59,4,rate,1.0
693,2018-02-08 18:36:54,review-331,69,59,4,rate,1.0
694,2018-02-09 15:43:38,order-507,56,20,0,buy,125.9
695,2018-02-12 10:12:55,order-508,55,9,0,buy,53.0
696,2018-02-12 10:12:56,order-509,58,9,0,buy,53.0
697,2018-02-12 10:12:56,order-510,70,9,0,buy,53.99
698,2018-02-14 09:58:16,order-511,182,60,0,buy,66.38
699,2018-02-14 09:58:17,order-512,182,60,0,buy,66.38
700,2018-02-14 09:58:18,order-513,182,60,0,buy,66.38
701,2018-02-14 09:58:19,order-514,182,60,0,buy,66.38
702,2018-02-14 13:22:13,order-515,194,51,0,buy,152.99
703,2018-02-14 19:55:48,review-16,110,43,1,rate,1.0
704,2018-02-16 15:56:37,order-516,292,13,0,buy,26.74
705,2018-02-16 15:56:38,order-517,292,13,0,buy,26.74
706,2018-02-16 15:56:39,order-518,292,13,0,buy,26.74
707,2018-02-16 15:56:40,order-519,292,13,0,buy,26.74
708,2018-02-16 15:56:41,order-520,292,13,0,buy,26.74
709,2018-02-16 15:56:42,order-521,292,13,0,buy,26.74
710,2018-02-17 01:22:21,order-522,136,20,0,buy,49.99
711,2018-02-17 01:22:22,order-523,130,20,0,buy,56.99
712,2018-02-17 01:22:23,order-524,147,20,0,buy,49.99
713,2018-02-19 09:01:14,review-256,271,76,4,rate,1.0
714,2018-02-19 16:49:21,order-525,79,89,0,buy,109.89
715,2018-02-19 16:49:22,order-526,82,89,0,buy,84.0
716,2018-02-19 16:49:23,order-527,79,89,0,buy,109.89
717,2018-02-19 16:49:24,order-528,82,89,0,buy,84.0
718,2018-02-19 16:49:25,order-529,82,89,0,buy,84.0
719,2018-02-20 10:25:53,order-530,287,84,0,buy,54.99
720,2018-02-20 10:45:23,order-531,83,9,0,buy,59.99
721,2018-02-20 16:46:30,review-207,97,26,5,rate,1.0
722,2018-02-21 11:10:45,review-165,194,51,5,rate,1.0
723,2018-02-21 11:45:08,order-532,273,10,0,buy,29.99
724,2018-02-21 11:45:09,order-533,273,10,0,buy,29.99
725,2018-02-21 11:45:10,order-534,273,10,0,buy,29.99
726,2018-02-21 11:45:11,order-535,273,10,0,buy,29.99
727,2018-02-21 11:45:12,order-536,273,10,0,buy,29.99
728,2018-02-21 11:45:13,order-537,273,10,0,buy,29.99
729,2018-02-21 11:45:14,order-538,273,10,0,buy,29.99
730,2018-02-21 11:45:15,order-539,273,10,0,buy,29.99
731,2018-02-21 11:45:16,order-540,273,10,0,buy,29.99
732,2018-02-21 11:45:17,order-541,273,10,0,buy,29.99
733,2018-02-21 11:45:18,order-542,273,10,0,buy,29.99
734,2018-02-21 11:45:19,order-543,273,10,0,buy,29.99
735,2018-02-21 11:45:20,order-544,273,10,0,buy,29.99
736,2018-02-21 11:45:21,order-545,273,10,0,buy,29.99
737,2018-02-21 19:13:33,review-289,67,86,3,rate,1.0
738,2018-02-21 19:13:37,review-290,65,86,3,rate,1.0
739,2018-02-22 09:03:58,order-546,86,23,0,buy,118.0
740,2018-02-22 09:03:59,order-547,86,23,0,buy,118.0
741,2018-02-22 09:04:00,order-548,86,23,0,buy,118.0
742,2018-02-22 09:04:00,order-550,87,23,0,buy,69.9
743,2018-02-22 09:04:01,order-549,86,23,0,buy,118.0
744,2018-02-22 09:04:01,order-551,87,23,0,buy,69.9
745,2018-02-22 09:04:02,order-552,87,23,0,buy,69.9
746,2018-02-22 09:04:03,order-553,87,23,0,buy,69.9
747,2018-02-22 09:04:04,order-554,87,23,0,buy,69.9
748,2018-02-22 15:30:42,order-555,90,2,0,buy,100.0
749,2018-02-22 15:30:43,order-556,90,2,0,buy,100.0
750,2018-02-22 15:30:44,order-557,90,2,0,buy,100.0
751,2018-02-22 15:30:45,order-558,90,2,0,buy,100.0
752,2018-02-22 15:30:46,order-559,90,2,0,buy,100.0
753,2018-02-22 15:30:47,order-560,90,2,0,buy,100.0
754,2018-02-22 15:30:48,order-561,90,2,0,buy,100.0
755,2018-02-22 15:30:49,order-562,90,2,0,buy,100.0
756,2018-02-22 15:30:50,order-563,90,2,0,buy,100.0
757,2018-02-22 15:30:51,order-564,90,2,0,buy,100.0
758,2018-02-22 15:30:52,order-565,90,2,0,buy,100.0
759,2018-02-22 15:30:53,order-566,90,2,0,buy,100.0
760,2018-02-22 15:30:54,order-567,90,2,0,buy,100.0
761,2018-02-22 15:30:55,order-568,90,2,0,buy,100.0
762,2018-02-22 15:30:56,order-569,90,2,0,buy,100.0
763,2018-02-22 15:30:57,order-570,90,2,0,buy,100.0
764,2018-02-22 15:30:58,order-571,90,2,0,buy,100.0
765,2018-02-22 15:30:59,order-572,90,2,0,buy,100.0
766,2018-02-22 15:31:00,order-573,90,2,0,buy,100.0
767,2018-02-22 15:31:01,order-574,90,2,0,buy,100.0
768,2018-02-23 05:07:40,review-47,251,95,1,rate,1.0
769,2018-02-23 05:07:41,review-48,239,95,1,rate,1.0
770,2018-02-23 10:37:41,order-575,201,32,0,buy,45.04
771,2018-02-23 10:37:42,order-576,201,32,0,buy,45.04
772,2018-02-23 17:55:19,order-577,199,32,0,buy,32.0
773,2018-02-24 09:33:06,order-578,112,69,0,buy,20.9
774,2018-02-24 09:33:07,order-579,112,69,0,buy,20.9
775,2018-02-24 09:33:08,order-580,112,69,0,buy,20.9
776,2018-02-27 12:21:58,order-581,232,50,0,buy,149.94
777,2018-02-27 12:21:59,order-582,232,50,0,buy,149.94
778,2018-02-27 12:22:00,order-583,232,50,0,buy,149.94
779,2018-02-27 12:22:01,order-584,232,50,0,buy,149.94
780,2018-02-27 12:22:02,order-585,232,50,0,buy,149.94
781,2018-02-27 12:22:03,order-586,232,50,0,buy,149.94
782,2018-02-27 12:23:59,order-587,232,50,0,buy,149.94
783,2018-02-27 12:24:00,order-588,232,50,0,buy,149.94
784,2018-02-27 12:24:01,order-589,232,50,0,buy,149.94
785,2018-02-27 18:36:40,order-590,20,9,0,buy,109.9
786,2018-02-28 20:48:43,review-157,292,13,1,rate,1.0
787,2018-02-28 21:46:58,review-211,56,20,5,rate,1.0
788,2018-03-02 12:26:11,review-119,55,9,3,rate,1.0
789,2018-03-02 12:26:12,review-120,58,9,3,rate,1.0
790,2018-03-03 00:44:55,review-153,273,10,1,rate,1.0
791,2018-03-03 02:41:15,review-0,70,9,3,rate,1.0
792,2018-03-05 16:28:38,review-134,112,69,5,rate,1.0
793,2018-03-07 16:10:28,review-169,86,23,2,rate,1.0
794,2018-03-07 16:10:28,review-70,87,23,2,rate,1.0
795,2018-03-08 18:12:51,review-244,86,23,1,rate,1.0
796,2018-03-08 19:06:06,order-591,150,29,0,buy,45.0
797,2018-03-08 19:06:07,order-592,150,29,0,buy,45.0
798,2018-03-08 19:06:08,order-593,150,29,0,buy,45.0
799,2018-03-08 19:06:09,order-594,150,29,0,buy,45.0
800,2018-03-08 19:06:09,order-596,149,29,0,buy,140.0
801,2018-03-08 19:06:10,order-595,150,29,0,buy,45.0
802,2018-03-08 19:06:10,order-597,149,29,0,buy,140.0
803,2018-03-08 19:06:11,order-598,149,29,0,buy,140.0
804,2018-03-08 19:06:12,order-599,149,29,0,buy,140.0
805,2018-03-08 19:06:13,order-600,149,29,0,buy,140.0
806,2018-03-08 19:06:14,order-601,149,29,0,buy,140.0
807,2018-03-09 11:32:49,order-602,197,81,0,buy,29.99
808,2018-03-10 10:53:52,order-603,155,30,0,buy,84.0
809,2018-03-10 10:53:53,order-604,185,30,0,buy,59.9
810,2018-03-10 10:53:54,order-605,155,30,0,buy,84.0
811,2018-03-10 10:53:55,order-606,155,30,0,buy,84.0
812,2018-03-10 10:53:56,order-607,185,30,0,buy,59.9
813,2018-03-10 10:53:57,order-608,155,30,0,buy,84.0
814,2018-03-10 10:53:58,order-609,185,30,0,buy,59.9
815,2018-03-10 10:53:59,order-610,185,30,0,buy,59.9
816,2018-03-10 10:54:00,order-611,185,30,0,buy,59.9
817,2018-03-10 10:54:01,order-612,155,30,0,buy,84.0
818,2018-03-10 10:54:02,order-613,155,30,0,buy,84.0
819,2018-03-10 18:15:11,review-46,287,84,3,rate,1.0
820,2018-03-12 11:46:21,review-21,232,50,2,rate,1.0
821,2018-03-12 12:46:08,review-197,90,2,1,rate,1.0
822,2018-03-12 13:27:40,review-307,199,32,5,rate,1.0
823,2018-03-12 14:51:58,review-148,201,32,5,rate,1.0
824,2018-03-12 16:53:09,order-614,24,31,0,buy,53.0
825,2018-03-12 16:53:10,order-615,24,31,0,buy,53.0
826,2018-03-12 16:53:11,order-616,24,31,0,buy,53.0
827,2018-03-12 16:53:12,order-617,24,31,0,buy,53.0
828,2018-03-12 16:53:13,order-618,24,31,0,buy,53.0
829,2018-03-12 21:26:12,review-219,197,81,5,rate,1.0
830,2018-03-13 12:08:35,review-221,232,50,5,rate,1.0
831,2018-03-13 23:22:08,review-213,236,6,3,rate,1.0
832,2018-03-13 23:22:09,review-214,233,6,3,rate,1.0
833,2018-03-14 08:52:48,review-76,136,20,5,rate,1.0
834,2018-03-14 08:52:49,review-77,130,20,5,rate,1.0
835,2018-03-14 08:52:50,review-78,147,20,5,rate,1.0
836,2018-03-15 12:56:36,order-619,16,70,0,buy,69.9
837,2018-03-15 12:56:37,order-620,16,70,0,buy,69.9
838,2018-03-15 12:56:38,order-621,16,70,0,buy,69.9
839,2018-03-15 12:56:39,order-622,16,70,0,buy,69.9
840,2018-03-15 18:33:08,review-92,182,60,1,rate,1.0
841,2018-03-16 11:03:08,order-623,146,18,0,buy,75.0
842,2018-03-16 11:03:09,order-624,146,18,0,buy,75.0
843,2018-03-16 11:03:10,order-625,146,18,0,buy,75.0
844,2018-03-16 11:03:11,order-626,146,18,0,buy,75.0
845,2018-03-16 11:03:12,order-627,146,18,0,buy,75.0
846,2018-03-16 11:03:13,order-628,146,18,0,buy,75.0
847,2018-03-16 11:16:54,review-218,83,9,3,rate,1.0
848,2018-03-16 11:19:47,order-629,146,18,0,buy,75.0
849,2018-03-16 11:19:48,order-630,146,18,0,buy,75.0
850,2018-03-16 11:19:49,order-631,146,18,0,buy,75.0
851,2018-03-16 11:19:50,order-632,146,18,0,buy,75.0
852,2018-03-16 11:19:51,order-633,146,18,0,buy,75.0
853,2018-03-16 11:19:52,order-634,146,18,0,buy,75.0
854,2018-03-16 19:20:48,review-128,20,9,1,rate,1.0
855,2018-03-17 11:24:49,order-635,25,90,0,buy,34.9
856,2018-03-19 16:39:28,order-636,39,31,0,buy,38.99
857,2018-03-19 16:39:29,order-637,39,31,0,buy,38.99
858,2018-03-19 16:39:30,order-638,39,31,0,buy,38.99
859,2018-03-19 16:39:31,order-639,39,31,0,buy,38.99
860,2018-03-19 16:39:32,order-640,35,31,0,buy,55.0
861,2018-03-19 16:39:33,order-641,39,31,0,buy,38.99
862,2018-03-19 18:58:50,order-642,224,48,0,buy,129.0
863,2018-03-19 18:58:51,order-643,224,48,0,buy,129.0
864,2018-03-19 18:58:52,order-644,224,48,0,buy,129.0
865,2018-03-19 18:58:53,order-645,224,48,0,buy,129.0
866,2018-03-19 18:58:54,order-646,224,48,0,buy,129.0
867,2018-03-19 18:58:55,order-647,224,48,0,buy,129.0
868,2018-03-19 18:58:56,order-648,224,48,0,buy,129.0
869,2018-03-19 18:58:57,order-649,224,48,0,buy,129.0
870,2018-03-19 18:58:58,order-650,224,48,0,buy,129.0
